 format: day,hour,forecast,value  location:53_120 Start : 20170701 
 7,0500,+43,190.000000 
 7,0500,+46,203.000000 
 7,0500,+49,207.000000 
 7,0500,+52,195.000000 
 7,0500,+55,156.000000 
 7,0500,+58,147.000000 
 7,0800,+4,173.000000 
 7,0800,+7,215.000000 
 7,0800,+10,188.000000 
 7,0800,+13,174.000000 
 7,0800,+16,198.000000 
 7,0800,+19,199.000000 
 7,0800,+22,199.000000 
 7,0800,+25,166.000000 
 7,0800,+28,181.000000 
 7,0800,+31,134.000000 
 7,0800,+34,178.000000 
 7,0800,+37,178.000000 
 7,0800,+40,177.000000 
 7,0800,+43,136.000000 
 7,0800,+46,197.000000 
 7,0800,+49,165.000000 
 7,0800,+52,138.000000 
 7,0800,+55,187.000000 
 7,1100,+4,215.000000 
 7,1100,+7,188.000000 
 7,1100,+10,174.000000 
 7,1100,+13,198.000000 
 7,1100,+16,199.000000 
 7,1100,+19,199.000000 
 7,1100,+22,166.000000 
 7,1100,+25,181.000000 
 7,1100,+28,134.000000 
 7,1100,+31,178.000000 
 7,1100,+34,178.000000 
 7,1100,+37,177.000000 
 7,1100,+40,136.000000 
 7,1100,+43,197.000000 
 7,1100,+46,165.000000 
 7,1100,+49,138.000000 
 7,1100,+52,187.000000 
 7,1400,+4,188.000000 
 7,1400,+7,174.000000 
 7,1400,+10,198.000000 
 7,1400,+13,199.000000 
 7,1400,+16,199.000000 
 7,1400,+19,166.000000 
 7,1400,+22,181.000000 
 7,1400,+25,134.000000 
 7,1400,+28,178.000000 
 7,1400,+31,178.000000 
 7,1400,+34,177.000000 
 7,1400,+37,136.000000 
 7,1400,+40,197.000000 
 7,1400,+43,165.000000 
 7,1400,+46,138.000000 
 7,1400,+49,187.000000 
 7,1700,+4,174.000000 
 7,1700,+7,198.000000 
 7,1700,+10,199.000000 
 7,1700,+13,199.000000 
 7,1700,+16,166.000000 
 7,1700,+19,181.000000 
 7,1700,+22,134.000000 
 7,1700,+25,178.000000 
 7,1700,+28,178.000000 
 7,1700,+31,177.000000 
 7,1700,+34,136.000000 
 7,1700,+37,197.000000 
 7,1700,+40,165.000000 
 7,1700,+43,138.000000 
 7,1700,+46,187.000000 
 7,2000,+4,189.000000 
 7,2000,+7,205.000000 
 7,2000,+10,210.000000 
 7,2000,+13,194.000000 
 7,2000,+16,140.000000 
 7,2000,+19,125.000000 
 7,2000,+22,119.000000 
 7,2000,+25,192.000000 
 7,2000,+28,180.000000 
 7,2000,+31,191.000000 
 7,2000,+34,213.000000 
 7,2000,+37,200.000000 
 7,2000,+40,191.000000 
 7,2000,+43,139.000000 
 7,2000,+46,148.000000 
 7,2000,+49,182.000000 
 7,2000,+52,199.000000 
 7,2000,+55,128.000000 
 7,2000,+58,88.000000 
 7,2000,+61,252.000000 
 7,2000,+64,293.000000 
 7,2000,+67,337.000000 
 7,2300,+4,205.000000 
 7,2300,+7,210.000000 
 7,2300,+10,194.000000 
 7,2300,+13,140.000000 
 7,2300,+16,125.000000 
 7,2300,+19,119.000000 
 7,2300,+22,192.000000 
 7,2300,+25,180.000000 
 7,2300,+28,191.000000 
 7,2300,+31,213.000000 
 7,2300,+34,200.000000 
 7,2300,+37,191.000000 
 7,2300,+40,139.000000 
 7,2300,+43,148.000000 
 7,2300,+46,182.000000 
 7,2300,+49,199.000000 
 7,2300,+52,128.000000 
 7,2300,+55,88.000000 
 7,2300,+58,252.000000 
 7,2300,+61,293.000000 
 7,2300,+64,337.000000 
 8,0200,+4,210.000000 
 8,0200,+7,194.000000 
 8,0200,+10,140.000000 
 8,0200,+13,125.000000 
 8,0200,+16,119.000000 
 8,0200,+19,192.000000 
 8,0200,+22,180.000000 
 8,0200,+25,191.000000 
 8,0200,+28,213.000000 
 8,0200,+31,200.000000 
 8,0200,+34,191.000000 
 8,0200,+37,139.000000 
 8,0200,+40,148.000000 
 8,0200,+43,182.000000 
 8,0200,+46,199.000000 
 8,0200,+49,128.000000 
 8,0200,+52,88.000000 
 8,0200,+55,252.000000 
 8,0200,+58,293.000000 
 8,0200,+61,337.000000 
 8,0500,+4,194.000000 
 8,0500,+7,140.000000 
 8,0500,+10,125.000000 
 8,0500,+13,119.000000 
 8,0500,+16,192.000000 
 8,0500,+19,180.000000 
 8,0500,+22,191.000000 
 8,0500,+25,213.000000 
 8,0500,+28,200.000000 
 8,0500,+31,191.000000 
 8,0500,+34,139.000000 
 8,0500,+37,148.000000 
 8,0500,+40,182.000000 
 8,0500,+43,199.000000 
 8,0500,+46,128.000000 
 8,0500,+49,88.000000 
 8,0500,+52,252.000000 
 8,0500,+55,293.000000 
 8,0500,+58,337.000000 
 8,0800,+4,209.000000 
 8,0800,+7,155.000000 
 8,0800,+10,126.000000 
 8,0800,+13,155.000000 
 8,0800,+16,131.000000 
 8,0800,+19,200.000000 
 8,0800,+22,197.000000 
 8,0800,+25,178.000000 
 8,0800,+28,103.000000 
 8,0800,+31,136.000000 
 8,0800,+34,185.000000 
 8,0800,+37,158.000000 
 8,0800,+40,137.000000 
 8,0800,+43,189.000000 
 8,0800,+46,207.000000 
 8,0800,+49,234.000000 
 8,0800,+52,211.000000 
 8,0800,+55,201.000000 
 8,1100,+4,155.000000 
 8,1100,+7,126.000000 
 8,1100,+10,155.000000 
 8,1100,+13,131.000000 
 8,1100,+16,200.000000 
 8,1100,+19,197.000000 
 8,1100,+22,178.000000 
 8,1100,+25,103.000000 
 8,1100,+28,136.000000 
 8,1100,+31,185.000000 
 8,1100,+34,158.000000 
 8,1100,+37,137.000000 
 8,1100,+40,189.000000 
 8,1100,+43,207.000000 
 8,1100,+46,234.000000 
 8,1100,+49,211.000000 
 8,1100,+52,201.000000 
 8,1400,+4,126.000000 
 8,1400,+7,155.000000 
 8,1400,+10,131.000000 
 8,1400,+13,200.000000 
 8,1400,+16,197.000000 
 8,1400,+19,178.000000 
 8,1400,+22,103.000000 
 8,1400,+25,136.000000 
 8,1400,+28,185.000000 
 8,1400,+31,158.000000 
 8,1400,+34,137.000000 
 8,1400,+37,189.000000 
 8,1400,+40,207.000000 
 8,1400,+43,234.000000 
 8,1400,+46,211.000000 
 8,1400,+49,201.000000 
 8,1700,+4,155.000000 
 8,1700,+7,131.000000 
 8,1700,+10,200.000000 
 8,1700,+13,197.000000 
 8,1700,+16,178.000000 
 8,1700,+19,103.000000 
 8,1700,+22,136.000000 
 8,1700,+25,185.000000 
 8,1700,+28,158.000000 
 8,1700,+31,137.000000 
 8,1700,+34,189.000000 
 8,1700,+37,207.000000 
 8,1700,+40,234.000000 
 8,1700,+43,211.000000 
 8,1700,+46,201.000000 
 8,2000,+4,135.000000 
 8,2000,+7,131.000000 
 8,2000,+10,205.000000 
 8,2000,+13,186.000000 
 8,2000,+16,90.000000 
 8,2000,+19,128.000000 
 8,2000,+22,176.000000 
 8,2000,+25,157.000000 
 8,2000,+28,220.000000 
 8,2000,+31,188.000000 
 8,2000,+34,259.000000 
 8,2000,+37,247.000000 
 8,2000,+40,215.000000 
 8,2000,+43,209.000000 
 8,2000,+46,178.000000 
 8,2000,+49,212.000000 
 8,2000,+52,213.000000 
 8,2000,+55,209.000000 
 8,2000,+58,213.000000 
 8,2000,+61,212.000000 
 8,2000,+64,224.000000 
 8,2000,+67,210.000000 
 8,2300,+4,131.000000 
 8,2300,+7,205.000000 
 8,2300,+10,186.000000 
 8,2300,+13,90.000000 
 8,2300,+16,128.000000 
 8,2300,+19,176.000000 
 8,2300,+22,157.000000 
 8,2300,+25,220.000000 
 8,2300,+28,188.000000 
 8,2300,+31,259.000000 
 8,2300,+34,247.000000 
 8,2300,+37,215.000000 
 8,2300,+40,209.000000 
 8,2300,+43,178.000000 
 8,2300,+46,212.000000 
 8,2300,+49,213.000000 
 8,2300,+52,209.000000 
 8,2300,+55,213.000000 
 8,2300,+58,212.000000 
 8,2300,+61,224.000000 
 8,2300,+64,210.000000 
 9,0200,+4,205.000000 
 9,0200,+7,186.000000 
 9,0200,+10,90.000000 
 9,0200,+13,128.000000 
 9,0200,+16,176.000000 
 9,0200,+19,157.000000 
 9,0200,+22,220.000000 
 9,0200,+25,188.000000 
 9,0200,+28,259.000000 
 9,0200,+31,247.000000 
 9,0200,+34,215.000000 
 9,0200,+37,209.000000 
 9,0200,+40,178.000000 
 9,0200,+43,212.000000 
 9,0200,+46,213.000000 
 9,0200,+49,209.000000 
 9,0200,+52,213.000000 
 9,0200,+55,212.000000 
 9,0200,+58,224.000000 
 9,0200,+61,210.000000 
 9,0500,+4,186.000000 
 9,0500,+7,90.000000 
 9,0500,+10,128.000000 
 9,0500,+13,176.000000 
 9,0500,+16,157.000000 
 9,0500,+19,220.000000 
 9,0500,+22,188.000000 
 9,0500,+25,259.000000 
 9,0500,+28,247.000000 
 9,0500,+31,215.000000 
 9,0500,+34,209.000000 
 9,0500,+37,178.000000 
 9,0500,+40,212.000000 
 9,0500,+43,213.000000 
 9,0500,+46,209.000000 
 9,0500,+49,213.000000 
 9,0500,+52,212.000000 
 9,0500,+55,224.000000 
 9,0500,+58,210.000000 
 9,0800,+4,90.000000 
 9,0800,+7,127.000000 
 9,0800,+10,158.000000 
 9,0800,+13,149.000000 
 9,0800,+16,197.000000 
 9,0800,+19,192.000000 
 9,0800,+22,246.000000 
 9,0800,+25,242.000000 
 9,0800,+28,238.000000 
 9,0800,+31,215.000000 
 9,0800,+34,198.000000 
 9,0800,+37,195.000000 
 9,0800,+40,193.000000 
 9,0800,+43,202.000000 
 9,0800,+46,232.000000 
 9,0800,+49,229.000000 
 9,0800,+52,214.000000 
 9,0800,+55,234.000000 
 9,1100,+4,127.000000 
 9,1100,+7,158.000000 
 9,1100,+10,149.000000 
 9,1100,+13,197.000000 
 9,1100,+16,192.000000 
 9,1100,+19,246.000000 
 9,1100,+22,242.000000 
 9,1100,+25,238.000000 
 9,1100,+28,215.000000 
 9,1100,+31,198.000000 
 9,1100,+34,195.000000 
 9,1100,+37,193.000000 
 9,1100,+40,202.000000 
 9,1100,+43,232.000000 
 9,1100,+46,229.000000 
 9,1100,+49,214.000000 
 9,1100,+52,234.000000 
 9,1400,+4,158.000000 
 9,1400,+7,149.000000 
 9,1400,+10,197.000000 
 9,1400,+13,192.000000 
 9,1400,+16,246.000000 
 9,1400,+19,242.000000 
 9,1400,+22,238.000000 
 9,1400,+25,215.000000 
 9,1400,+28,198.000000 
 9,1400,+31,195.000000 
 9,1400,+34,193.000000 
 9,1400,+37,202.000000 
 9,1400,+40,232.000000 
 9,1400,+43,229.000000 
 9,1400,+46,214.000000 
 9,1400,+49,234.000000 
 9,1700,+4,149.000000 
 9,1700,+7,197.000000 
 9,1700,+10,192.000000 
 9,1700,+13,246.000000 
 9,1700,+16,242.000000 
 9,1700,+19,238.000000 
 9,1700,+22,215.000000 
 9,1700,+25,198.000000 
 9,1700,+28,195.000000 
 9,1700,+31,193.000000 
 9,1700,+34,202.000000 
 9,1700,+37,232.000000 
 9,1700,+40,229.000000 
 9,1700,+43,214.000000 
 9,1700,+46,234.000000 
 9,2000,+4,195.000000 
 9,2000,+7,195.000000 
 9,2000,+10,227.000000 
 9,2000,+13,220.000000 
 9,2000,+16,198.000000 
 9,2000,+19,192.000000 
 9,2000,+22,180.000000 
 9,2000,+25,327.000000 
 9,2000,+28,304.000000 
 9,2000,+31,216.000000 
 9,2000,+34,212.000000 
 9,2000,+37,225.000000 
 9,2000,+40,202.000000 
 9,2000,+43,209.000000 
 9,2000,+46,187.000000 
 9,2000,+49,180.000000 
 9,2000,+52,209.000000 
 9,2000,+55,233.000000 
 9,2000,+58,211.000000 
 9,2000,+61,265.000000 
 9,2000,+64,253.000000 
 9,2000,+67,185.000000 
 9,2300,+4,195.000000 
 9,2300,+7,227.000000 
 9,2300,+10,220.000000 
 9,2300,+13,198.000000 
 9,2300,+16,192.000000 
 9,2300,+19,180.000000 
 9,2300,+22,327.000000 
 9,2300,+25,304.000000 
 9,2300,+28,216.000000 
 9,2300,+31,212.000000 
 9,2300,+34,225.000000 
 9,2300,+37,202.000000 
 9,2300,+40,209.000000 
 9,2300,+43,187.000000 
 9,2300,+46,180.000000 
 9,2300,+49,209.000000 
 9,2300,+52,233.000000 
 9,2300,+55,211.000000 
 9,2300,+58,265.000000 
 9,2300,+61,253.000000 
 9,2300,+64,185.000000 
 10,0200,+4,227.000000 
 10,0200,+7,220.000000 
 10,0200,+10,198.000000 
 10,0200,+13,192.000000 
 10,0200,+16,180.000000 
 10,0200,+19,327.000000 
 10,0200,+22,304.000000 
 10,0200,+25,216.000000 
 10,0200,+28,212.000000 
 10,0200,+31,225.000000 
 10,0200,+34,202.000000 
 10,0200,+37,209.000000 
 10,0200,+40,187.000000 
 10,0200,+43,180.000000 
 10,0200,+46,209.000000 
 10,0200,+49,233.000000 
 10,0200,+52,211.000000 
 10,0200,+55,265.000000 
 10,0200,+58,253.000000 
 10,0200,+61,185.000000 
 10,0500,+4,220.000000 
 10,0500,+7,198.000000 
 10,0500,+10,192.000000 
 10,0500,+13,180.000000 
 10,0500,+16,327.000000 
 10,0500,+19,304.000000 
 10,0500,+22,216.000000 
 10,0500,+25,212.000000 
 10,0500,+28,225.000000 
 10,0500,+31,202.000000 
 10,0500,+34,209.000000 
 10,0500,+37,187.000000 
 10,0500,+40,180.000000 
 10,0500,+43,209.000000 
 10,0500,+46,233.000000 
 10,0500,+49,211.000000 
 10,0500,+52,265.000000 
 10,0500,+55,253.000000 
 10,0500,+58,185.000000 
 10,0800,+4,185.000000 
 10,0800,+7,216.000000 
 10,0800,+10,309.000000 
 10,0800,+13,270.000000 
 10,0800,+16,266.000000 
 10,0800,+19,177.000000 
 10,0800,+22,214.000000 
 10,0800,+25,214.000000 
 10,0800,+28,211.000000 
 10,0800,+31,198.000000 
 10,0800,+34,185.000000 
 10,0800,+37,185.000000 
 10,0800,+40,214.000000 
 10,0800,+43,238.000000 
 10,0800,+46,202.000000 
 10,0800,+49,256.000000 
 10,0800,+52,263.000000 
 10,0800,+55,264.000000 
 10,1100,+4,216.000000 
 10,1100,+7,309.000000 
 10,1100,+10,270.000000 
 10,1100,+13,266.000000 
 10,1100,+16,177.000000 
 10,1100,+19,214.000000 
 10,1100,+22,214.000000 
 10,1100,+25,211.000000 
 10,1100,+28,198.000000 
 10,1100,+31,185.000000 
 10,1100,+34,185.000000 
 10,1100,+37,214.000000 
 10,1100,+40,238.000000 
 10,1100,+43,202.000000 
 10,1100,+46,256.000000 
 10,1100,+49,263.000000 
 10,1100,+52,264.000000 
 10,1400,+4,309.000000 
 10,1400,+7,270.000000 
 10,1400,+10,266.000000 
 10,1400,+13,177.000000 
 10,1400,+16,214.000000 
 10,1400,+19,214.000000 
 10,1400,+22,211.000000 
 10,1400,+25,198.000000 
 10,1400,+28,185.000000 
 10,1400,+31,185.000000 
 10,1400,+34,214.000000 
 10,1400,+37,238.000000 
 10,1400,+40,202.000000 
 10,1400,+43,256.000000 
 10,1400,+46,263.000000 
 10,1400,+49,264.000000 
 10,1700,+4,270.000000 
 10,1700,+7,266.000000 
 10,1700,+10,177.000000 
 10,1700,+13,214.000000 
 10,1700,+16,214.000000 
 10,1700,+19,211.000000 
 10,1700,+22,198.000000 
 10,1700,+25,185.000000 
 10,1700,+28,185.000000 
 10,1700,+31,214.000000 
 10,1700,+34,238.000000 
 10,1700,+37,202.000000 
 10,1700,+40,256.000000 
 10,1700,+43,263.000000 
 10,1700,+46,264.000000 
 10,2000,+4,307.000000 
 10,2000,+7,165.000000 
 10,2000,+10,202.000000 
 10,2000,+13,209.000000 
 10,2000,+16,207.000000 
 10,2000,+19,207.000000 
 10,2000,+22,188.000000 
 10,2000,+25,164.000000 
 10,2000,+28,152.000000 
 10,2000,+31,172.000000 
 10,2000,+34,206.000000 
 10,2000,+37,228.000000 
 10,2000,+40,245.000000 
 10,2000,+43,219.000000 
 10,2000,+46,158.000000 
 10,2000,+49,197.000000 
 10,2000,+52,187.000000 
 10,2000,+55,217.000000 
 10,2000,+58,247.000000 
 10,2000,+61,235.000000 
 10,2000,+64,236.000000 
 10,2000,+67,227.000000 
 10,2300,+4,165.000000 
 10,2300,+7,202.000000 
 10,2300,+10,209.000000 
 10,2300,+13,207.000000 
 10,2300,+16,207.000000 
 10,2300,+19,188.000000 
 10,2300,+22,164.000000 
 10,2300,+25,152.000000 
 10,2300,+28,172.000000 
 10,2300,+31,206.000000 
 10,2300,+34,228.000000 
 10,2300,+37,245.000000 
 10,2300,+40,219.000000 
 10,2300,+43,158.000000 
 10,2300,+46,197.000000 
 10,2300,+49,187.000000 
 10,2300,+52,217.000000 
 10,2300,+55,247.000000 
 10,2300,+58,235.000000 
 10,2300,+61,236.000000 
 10,2300,+64,227.000000 
 11,0200,+4,202.000000 
 11,0200,+7,209.000000 
 11,0200,+10,207.000000 
 11,0200,+13,207.000000 
 11,0200,+16,188.000000 
 11,0200,+19,164.000000 
 11,0200,+22,152.000000 
 11,0200,+25,172.000000 
 11,0200,+28,206.000000 
 11,0200,+31,228.000000 
 11,0200,+34,245.000000 
 11,0200,+37,219.000000 
 11,0200,+40,158.000000 
 11,0200,+43,197.000000 
 11,0200,+46,187.000000 
 11,0200,+49,217.000000 
 11,0200,+52,247.000000 
 11,0200,+55,235.000000 
 11,0200,+58,236.000000 
 11,0200,+61,227.000000 
 11,0500,+4,209.000000 
 11,0500,+7,207.000000 
 11,0500,+10,207.000000 
 11,0500,+13,188.000000 
 11,0500,+16,164.000000 
 11,0500,+19,152.000000 
 11,0500,+22,172.000000 
 11,0500,+25,206.000000 
 11,0500,+28,228.000000 
 11,0500,+31,245.000000 
 11,0500,+34,219.000000 
 11,0500,+37,158.000000 
 11,0500,+40,197.000000 
 11,0500,+43,187.000000 
 11,0500,+46,217.000000 
 11,0500,+49,247.000000 
 11,0500,+52,235.000000 
 11,0500,+55,236.000000 
 11,0500,+58,227.000000 
 11,0800,+4,208.000000 
 11,0800,+7,189.000000 
 11,0800,+10,167.000000 
 11,0800,+13,163.000000 
 11,0800,+16,198.000000 
 11,0800,+19,207.000000 
 11,0800,+22,235.000000 
 11,0800,+25,225.000000 
 11,0800,+28,225.000000 
 11,0800,+31,201.000000 
 11,0800,+34,199.000000 
 11,0800,+37,217.000000 
 11,0800,+40,211.000000 
 11,0800,+43,238.000000 
 11,0800,+46,266.000000 
 11,0800,+49,242.000000 
 11,0800,+52,232.000000 
 11,0800,+55,243.000000 
 11,1100,+4,189.000000 
 11,1100,+7,167.000000 
 11,1100,+10,163.000000 
 11,1100,+13,198.000000 
 11,1100,+16,207.000000 
 11,1100,+19,235.000000 
 11,1100,+22,225.000000 
 11,1100,+25,225.000000 
 11,1100,+28,201.000000 
 11,1100,+31,199.000000 
 11,1100,+34,217.000000 
 11,1100,+37,211.000000 
 11,1100,+40,238.000000 
 11,1100,+43,266.000000 
 11,1100,+46,242.000000 
 11,1100,+49,232.000000 
 11,1100,+52,243.000000 
 11,1400,+4,167.000000 
 11,1400,+7,163.000000 
 11,1400,+10,198.000000 
 11,1400,+13,207.000000 
 11,1400,+16,235.000000 
 11,1400,+19,225.000000 
 11,1400,+22,225.000000 
 11,1400,+25,201.000000 
 11,1400,+28,199.000000 
 11,1400,+31,217.000000 
 11,1400,+34,211.000000 
 11,1400,+37,238.000000 
 11,1400,+40,266.000000 
 11,1400,+43,242.000000 
 11,1400,+46,232.000000 
 11,1400,+49,243.000000 
 11,1700,+4,163.000000 
 11,1700,+7,198.000000 
 11,1700,+10,207.000000 
 11,1700,+13,235.000000 
 11,1700,+16,225.000000 
 11,1700,+19,225.000000 
 11,1700,+22,201.000000 
 11,1700,+25,199.000000 
 11,1700,+28,217.000000 
 11,1700,+31,211.000000 
 11,1700,+34,238.000000 
 11,1700,+37,266.000000 
 11,1700,+40,242.000000 
 11,1700,+43,232.000000 
 11,1700,+46,243.000000 
 11,2000,+4,217.000000 
 11,2000,+7,218.000000 
 11,2000,+10,231.000000 
 11,2000,+13,235.000000 
 11,2000,+16,236.000000 
 11,2000,+19,184.000000 
 11,2000,+22,165.000000 
 11,2000,+25,169.000000 
 11,2000,+28,173.000000 
 11,2000,+31,230.000000 
 11,2000,+34,246.000000 
 11,2000,+37,259.000000 
 11,2000,+40,262.000000 
 11,2000,+43,223.000000 
 11,2000,+46,196.000000 
 11,2000,+49,167.000000 
 11,2000,+52,168.000000 
 11,2000,+55,232.000000 
 11,2000,+58,216.000000 
 11,2000,+61,223.000000 
 11,2000,+64,234.000000 
 11,2000,+67,176.000000 
 11,2300,+4,218.000000 
 11,2300,+7,231.000000 
 11,2300,+10,235.000000 
 11,2300,+13,236.000000 
 11,2300,+16,184.000000 
 11,2300,+19,165.000000 
 11,2300,+22,169.000000 
 11,2300,+25,173.000000 
 11,2300,+28,230.000000 
 11,2300,+31,246.000000 
 11,2300,+34,259.000000 
 11,2300,+37,262.000000 
 11,2300,+40,223.000000 
 11,2300,+43,196.000000 
 11,2300,+46,167.000000 
 11,2300,+49,168.000000 
 11,2300,+52,232.000000 
 11,2300,+55,216.000000 
 11,2300,+58,223.000000 
 11,2300,+61,234.000000 
 11,2300,+64,176.000000 
 12,0200,+4,231.000000 
 12,0200,+7,235.000000 
 12,0200,+10,236.000000 
 12,0200,+13,184.000000 
 12,0200,+16,165.000000 
 12,0200,+19,169.000000 
 12,0200,+22,173.000000 
 12,0200,+25,230.000000 
 12,0200,+28,246.000000 
 12,0200,+31,259.000000 
 12,0200,+34,262.000000 
 12,0200,+37,223.000000 
 12,0200,+40,196.000000 
 12,0200,+43,167.000000 
 12,0200,+46,168.000000 
 12,0200,+49,232.000000 
 12,0200,+52,216.000000 
 12,0200,+55,223.000000 
 12,0200,+58,234.000000 
 12,0200,+61,176.000000 
 12,0500,+4,235.000000 
 12,0500,+7,236.000000 
 12,0500,+10,184.000000 
 12,0500,+13,165.000000 
 12,0500,+16,169.000000 
 12,0500,+19,173.000000 
 12,0500,+22,230.000000 
 12,0500,+25,246.000000 
 12,0500,+28,259.000000 
 12,0500,+31,262.000000 
 12,0500,+34,223.000000 
 12,0500,+37,196.000000 
 12,0500,+40,167.000000 
 12,0500,+43,168.000000 
 12,0500,+46,232.000000 
 12,0500,+49,216.000000 
 12,0500,+52,223.000000 
 12,0500,+55,234.000000 
 12,0500,+58,176.000000 
 12,0800,+4,231.000000 
 12,0800,+7,169.000000 
 12,0800,+10,162.000000 
 12,0800,+13,145.000000 
 12,0800,+16,207.000000 
 12,0800,+19,227.000000 
 12,0800,+22,229.000000 
 12,0800,+25,258.000000 
 12,0800,+28,237.000000 
 12,0800,+31,148.000000 
 12,0800,+34,148.000000 
 12,0800,+37,169.000000 
 12,0800,+40,146.000000 
 12,0800,+43,215.000000 
 12,0800,+46,210.000000 
 12,0800,+49,209.000000 
 12,0800,+52,218.000000 
 12,0800,+55,187.000000 
 12,1100,+4,169.000000 
 12,1100,+7,162.000000 
 12,1100,+10,145.000000 
 12,1100,+13,207.000000 
 12,1100,+16,227.000000 
 12,1100,+19,229.000000 
 12,1100,+22,258.000000 
 12,1100,+25,237.000000 
 12,1100,+28,148.000000 
 12,1100,+31,148.000000 
 12,1100,+34,169.000000 
 12,1100,+37,146.000000 
 12,1100,+40,215.000000 
 12,1100,+43,210.000000 
 12,1100,+46,209.000000 
 12,1100,+49,218.000000 
 12,1100,+52,187.000000 
 12,1400,+4,162.000000 
 12,1400,+7,145.000000 
 12,1400,+10,207.000000 
 12,1400,+13,227.000000 
 12,1400,+16,229.000000 
 12,1400,+19,258.000000 
 12,1400,+22,237.000000 
 12,1400,+25,148.000000 
 12,1400,+28,148.000000 
 12,1400,+31,169.000000 
 12,1400,+34,146.000000 
 12,1400,+37,215.000000 
 12,1400,+40,210.000000 
 12,1400,+43,209.000000 
 12,1400,+46,218.000000 
 12,1400,+49,187.000000 
 12,1700,+4,145.000000 
 12,1700,+7,207.000000 
 12,1700,+10,227.000000 
 12,1700,+13,229.000000 
 12,1700,+16,258.000000 
 12,1700,+19,237.000000 
 12,1700,+22,148.000000 
 12,1700,+25,148.000000 
 12,1700,+28,169.000000 
 12,1700,+31,146.000000 
 12,1700,+34,215.000000 
 12,1700,+37,210.000000 
 12,1700,+40,209.000000 
 12,1700,+43,218.000000 
 12,1700,+46,187.000000 
 12,2000,+4,133.000000 
 12,2000,+7,196.000000 
 12,2000,+10,207.000000 
 12,2000,+13,234.000000 
 12,2000,+16,256.000000 
 12,2000,+19,144.000000 
 12,2000,+22,133.000000 
 12,2000,+25,162.000000 
 12,2000,+28,151.000000 
 12,2000,+31,237.000000 
 12,2000,+34,220.000000 
 12,2000,+37,220.000000 
 12,2000,+40,203.000000 
 12,2000,+43,180.000000 
 12,2000,+46,166.000000 
 12,2000,+49,27.000000 
 12,2000,+52,117.000000 
 12,2000,+55,225.000000 
 12,2000,+58,207.000000 
 12,2000,+61,210.000000 
 12,2000,+64,208.000000 
 12,2000,+67,182.000000 
 12,2300,+4,196.000000 
 12,2300,+7,207.000000 
 12,2300,+10,234.000000 
 12,2300,+13,256.000000 
 12,2300,+16,144.000000 
 12,2300,+19,133.000000 
 12,2300,+22,162.000000 
 12,2300,+25,151.000000 
 12,2300,+28,237.000000 
 12,2300,+31,220.000000 
 12,2300,+34,220.000000 
 12,2300,+37,203.000000 
 12,2300,+40,180.000000 
 12,2300,+43,166.000000 
 12,2300,+46,27.000000 
 12,2300,+49,117.000000 
 12,2300,+52,225.000000 
 12,2300,+55,207.000000 
 12,2300,+58,210.000000 
 12,2300,+61,208.000000 
 12,2300,+64,182.000000 
 13,0200,+4,207.000000 
 13,0200,+7,234.000000 
 13,0200,+10,256.000000 
 13,0200,+13,144.000000 
 13,0200,+16,133.000000 
 13,0200,+19,162.000000 
 13,0200,+22,151.000000 
 13,0200,+25,237.000000 
 13,0200,+28,220.000000 
 13,0200,+31,220.000000 
 13,0200,+34,203.000000 
 13,0200,+37,180.000000 
 13,0200,+40,166.000000 
 13,0200,+43,27.000000 
